manufacturer,model_name,category,screen_size,screen,ram,storage,operating_system,operating_system_version,weight,price,cpu_brand,cpu_speed,cpu_name,gpu_brand,gpu_name,screen_type
Asus,ZenBook UX530UQ-PRO,Ultrabook,"15.6""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,1.63,1468.0,Intel,2.7,Core i7 7500U ,Nvidia,GeForce 940MX,Not Touchscreen
Dell,Inspiron 5578,2 in 1 Convertible,"15.6""",Full HD / Touchscreen 1920x1080,16GB,512GB SSD,Windows,10,2.09,1179.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
Lenovo,IdeaPad Y700-15ISK,Gaming,"15.6""",IPS Panel Full HD / Touchscreen 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,2.6,1029.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 960M,Touchscreen
Asus,Rog GL502VS,Gaming,"15.6""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.34,2325.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
Acer,Predator G9-793,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,4.2,2599.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
Dell,Inspiron 5579,2 in 1 Convertible,"15.6""",Full HD / Touchscreen 1920x1080,16GB,512GB SSD,Windows,10,2.0,1285.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
Asus,Rog GL553VE-FY052T,Gaming,"15.6""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.5,1600.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Dell,XPS 15,Notebook,"15.6""",4K Ultra HD / Touchscreen 3840x2160,16GB,512GB SSD,Windows,10,2.06,2397.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Touchscreen
Dell,Latitude 5580,Notebook,"15.6""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,1.93,1426.66,Intel,2.6,Core i5 7300U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Alienware 17,Gaming,"15.6""",IPS Panel 4K Ultra HD 3840x2160,16GB,256GB SSD +  1TB HDD,Windows,10,4.42,2868.99,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
Dell,Inspiron 7779,2 in 1 Convertible,"17.3""",Full HD / Touchscreen 1920x1080,16GB,512GB SSD,Windows,10,2.77,1799.0,Intel,2.7,Core i7 7500U ,Nvidia,GeForce 940MX,Touchscreen
MSI,GS43VR 7RE,Gaming,"14.0""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,1.6,1891.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Lenovo,ThinkPad T470s,Ultrabook,"14.0""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,1.7,2299.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Asus,Rog G752VY-GC229T,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,512GB SSD +  1TB HDD,Windows,10,4.3,2150.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 980M,Not Touchscreen
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,"13.9""",IPS Panel 4K Ultra HD / Touchscreen 3840x2160,16GB,512GB SSD,Windows,10,1.4,1849.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
MSI,GS73VR 7RF,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.43,2048.9,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Toshiba,Tecra Z40-C-161,Ultrabook,"14.0""",IPS Panel Full HD 1920x1080,16GB,512GB SSD,Windows,10,1.47,1764.0,Intel,2.6,Core i7 6600U ,Nvidia,GeForce 930M,Not Touchscreen
Acer,Predator G9-793,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,4.2,2299.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,"13.3""",IPS Panel Quad HD+ / Touchscreen 3200x1800,16GB,1TB SSD,Windows,10,1.3,1799.0,Intel,2.2,Core i7 6560U ,Intel,Iris Graphics 540,Touchscreen
Asus,Rog GL702VS-BA023T,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.9,2419.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
HP,EliteBook x360,2 in 1 Convertible,"13.3""",Full HD / Touchscreen 1920x1080,16GB,256GB SSD,Windows,10,1.28,1975.0,Intel,2.8,Core i7 7600U ,Intel,HD Graphics 620,Touchscreen
HP,Probook 430,Notebook,"13.3""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,1.49,1197.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Not Touchscreen
HP,Envy x360,2 in 1 Convertible,"13.3""",Quad HD+ / Touchscreen 3200x1800,16GB,256GB SSD,Windows,10,1.42,1399.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
Dell,Inspiron 5770,Notebook,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  2TB HDD,Windows,10,2.8,1396.0,Intel,1.8,Core i7 8550U ,AMD,Radeon 530,Not Touchscreen
Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,3.0,1504.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX1050 Ti,Not Touchscreen
Asus,FX503VM-E4007T (i7-7700HQ/16GB/1TB,Gaming,"15.6""",IPS Panel Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,2.2,1449.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Asus,ROG G752VSK-GC493T,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,4.3,1799.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 980M,Not Touchscreen
Lenovo,ThinkPad P70,Notebook,"17.3""",IPS Panel 4K Ultra HD 3840x2160,16GB,512GB SSD,Windows,7,2.4,2968.0,Intel,2.7,Core i7 6820HQ ,Nvidia,Quadro 3000M,Not Touchscreen
Dell,Inspiron 5570,Notebook,"15.6""",Full HD 1920x1080,16GB,256GB SSD +  2TB HDD,Windows,10,2.2,1219.24,Intel,1.8,Core i7 8550U ,AMD,Radeon 530,Not Touchscreen
Asus,ROG GL703VD-GC028T,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.9,1407.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Asus,ZenBook 3,Ultrabook,"14.0""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,1.1,1900.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Dell,Inspiron 7567,Gaming,"15.6""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.62,1479.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Dell,Inspiron 7577,Gaming,"15.6""",IPS Panel Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,2.65,1349.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
HP,Envy 17-U275cl,Notebook,"17.3""",IPS Panel Full HD 1920x1080,16GB,1TB HDD,Windows,10,2.9,1059.0,Intel,1.8,Core i7 8550U ,Nvidia,GeForce MX150,Not Touchscreen
Samsung,Notebook 9,Ultrabook,"15.0""",Full HD 1920x1080,16GB,256GB SSD,Windows,10,1.23,1849.0,Intel,2.7,Core i7 7500U ,Nvidia,GeForce 940MX,Not Touchscreen
Dell,XPS 15,Notebook,"15.6""",4K Ultra HD / Touchscreen 3840x2160,16GB,1TB SSD,Windows,10,2.06,2399.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Touchscreen
Lenovo,ThinkPad X1,Ultrabook,"14.0""",IPS Panel Full HD 1920x1080,16GB,512GB SSD,Windows,10,1.14,2450.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Lenovo,ThinkPad X1,2 in 1 Convertible,"14.0""",IPS Panel Touchscreen 2560x1440,16GB,512GB SSD,Windows,10,2.8,2440.0,Intel,2.6,Core i7 6600U ,Intel,HD Graphics 520,Touchscreen
Toshiba,Tecra A50-C-218,Notebook,"15.6""",IPS Panel Full HD 1920x1080,16GB,256GB SSD,Windows,10,2.4,1425.0,Intel,2.5,Core i7 6500U ,Nvidia,GeForce 930M,Not Touchscreen
Asus,Zenbook UX390UA,Ultrabook,"12.5""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,0.91,1950.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Samsung,Notebook Odyssey,Notebook,"15.6""",Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,2.5,1699.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Lenovo,Thinkpad X270,Ultrabook,"12.5""",IPS Panel Full HD 1920x1080,16GB,512GB SSD,Windows,10,1.36,1798.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Dell,XPS 15,Notebook,"15.6""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,2.06,1899.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Dell,Precision 3520,Workstation,"15.6""",IPS Panel Full HD 1920x1080,16GB,512GB SSD,Windows,10,2.17,2338.0,Intel,2.7,Core i7 6820HQ ,Nvidia,Quadro M620,Not Touchscreen
MSI,GT72S Dominator,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,3.78,1545.64,Intel,2.7,Core i7 6820HK ,Nvidia,GeForce GTX 980M,Not Touchscreen
MSI,GS73VR Stealth,Gaming,"17.3""",IPS Panel 4K Ultra HD 3840x2160,16GB,512GB SSD +  2TB HDD,Windows,10,2.43,2649.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Dell,Alienware 17,Gaming,"17.3""",IPS Panel 4K Ultra HD 3840x2160,16GB,512GB SSD +  1TB HDD,Windows,10,4.36,3154.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
MSI,GT62VR 7RE,Gaming,"15.6""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.94,2267.86,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
Asus,Rog GL553VE-DS74,Gaming,"15.6""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.5,1799.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Toshiba,Tecra Z50-C-140,Notebook,"15.6""",IPS Panel Full HD 1920x1080,16GB,256GB SSD,Windows,10,2.4,1975.0,Intel,2.6,Core i7 6600U ,Nvidia,GeForce 930M,Not Touchscreen
MSI,GP62M 7REX,Gaming,"15.6""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.2,1299.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
HP,EliteBook 1030,Ultrabook,"13.3""",IPS Panel Quad HD+ / Touchscreen 3200x1800,16GB,512GB SSD,Windows,10,1.16,1965.0,Intel,1.2,Core M 6Y75 ,Intel,HD Graphics 515,Touchscreen
Dell,Inspiron 7567,Gaming,"15.6""",Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,2.6,1349.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
MSI,GS63VR 7RG,Gaming,"15.6""",Full HD 1920x1080,16GB,256GB SSD +  2TB HDD,Windows,10,1.8,2241.5,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
MSI,GE72VR 6RF,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.7,1599.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Dell,Alienware 17,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,4.42,2456.34,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Dell,XPS 13,2 in 1 Convertible,"13.3""",Quad HD+ / Touchscreen 3200x1800,16GB,512GB SSD,Windows,10,1.22,1899.0,Intel,1.3,Core i7 7Y75 ,Intel,HD Graphics 615,Touchscreen
Dell,Alienware 17,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,4.42,2699.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
Asus,VivoBook S15,Ultrabook,"15.6""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,1.5,1262.0,Intel,1.8,Core i7 8550U ,Nvidia,GeForce MX150,Not Touchscreen
Toshiba,Tecra X40-D-10H,Ultrabook,"14.0""",Full HD / Touchscreen 1920x1080,16GB,512GB SSD,Windows,10,1.24,1865.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
HP,Probook 470,Notebook,"17.3""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,2.5,1271.0,Intel,1.8,Core i7 8550U ,Nvidia,GeForce 930MX ,Not Touchscreen
Asus,Rog Strix,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.73,2049.9,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
MSI,Laptop MSI,Gaming,"17.3""",Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,4.14,2199.0,Intel,2.7,Core i7 6820HK ,Nvidia,GeForce GTX 970M,Not Touchscreen
Asus,Q534UX-BHI7T19 (i7-7500U/16GB/2TB,2 in 1 Convertible,"15.6""",4K Ultra HD / Touchscreen 3840x2160,16GB,512GB SSD +  2TB HDD,Windows,10,2.3,1799.0,Intel,2.7,Core i7 7500U ,Nvidia,GeForce GTX 950M,Touchscreen
Asus,Rog GL753VE-DS74,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.99,1749.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
MSI,GS63VR 7RF,Gaming,"15.6""",4K Ultra HD 3840x2160,16GB,256GB SSD +  2TB HDD,Windows,10,1.8,2299.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Dell,Inspiron 7559,Gaming,"15.6""",Full HD 1920x1080,16GB,1TB HDD,Windows,10,2.59,879.01,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 960<U+039C>,Not Touchscreen
LG,Gram 15Z970,Ultrabook,"15.6""",IPS Panel Full HD / Touchscreen 1920x1080,16GB,512GB SSD,Windows,10,1.08,2099.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
Dell,Inspiron 5379,2 in 1 Convertible,"13.3""",Full HD / Touchscreen 1920x1080,16GB,512GB SSD,Windows,10,1.62,1279.0,Intel,1.8,Core i7 8550U ,Intel,UHD Graphics 620,Touchscreen
Dell,XPS 13,2 in 1 Convertible,"13.3""",Full HD / Touchscreen 1920x1080,16GB,256GB SSD,Windows,10,1.22,1649.0,Intel,1.3,Core i7 7Y75 ,Intel,HD Graphics 615,Touchscreen
MSI,GT73VR Titan,Gaming,"17.3""",Full HD 1920x1080,16GB,512GB SSD +  1TB HDD,Windows,10,4.14,2729.0,Intel,2.9,Core i7 7820HK ,Nvidia,GeForce GTX 1070,Not Touchscreen
Lenovo,IdeaPad Y700-15ACZ,Gaming,"15.6""",IPS Panel Full HD 1920x1080,16GB,512GB SSD +  1TB HDD,Windows,10,2.5,999.0,AMD,2.1,FX 8800P ,AMD,Radeon R9 M385,Not Touchscreen
Asus,Rog G701VIK-BA060T,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD,Windows,10,3.6,2999.0,Intel,2.9,Core i7 7820HK ,Nvidia,GeForce GTX 1080,Not Touchscreen
Dell,Alienware 17,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,4.42,3012.77,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
Lenovo,ThinkPad X1,Notebook,"14.0""",IPS Panel 2560x1440,16GB,256GB SSD,Windows,7,1.1,2620.0,Intel,2.6,Core i7 6600U ,Intel,HD Graphics 520,Not Touchscreen
Lenovo,IdeaPad Y900-17ISK,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,4.6,2289.99,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 980M,Not Touchscreen
Razer,Blade Pro,Gaming,"14.0""",Full HD 1920x1080,16GB,256GB SSD,Windows,10,1.95,2599.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Lenovo,Legion Y520-15IKBN,Gaming,"15.6""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,2.4,1199.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Dell,Alienware 15,Gaming,"15.6""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,3.21,2774.63,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
Dell,Inspiron 7577,Gaming,"15.6""",IPS Panel 4K Ultra HD 3840x2160,16GB,512GB SSD +  1TB HDD,Windows,10,2.65,1845.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
MSI,GP62 7RDX,Gaming,"15.6""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.4,1294.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Asus,Rog GL552VW-CN470T,Gaming,"15.6""",IPS Panel Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,2.59,1339.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 960M,Not Touchscreen
Lenovo,Thinkpad X1,Ultrabook,"14.0""",IPS Panel Quad HD+ 2560x1440,16GB,512GB SSD,Windows,10,1.1,2099.0,Intel,2.6,Core i7 6600U ,Intel,HD Graphics 520,Not Touchscreen
HP,Omen 17-AN010nv,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,3.78,1498.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Lenovo,Thinkpad P51,Notebook,"15.6""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,2.5,2449.0,Intel,2.9,Core i7 7820HQ ,Nvidia,Quadro M2200M,Not Touchscreen
Lenovo,IdeaPad Y900-17ISK,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB Hybrid,Windows,10,4.6,2749.99,Intel,2.7,Core i7 6820HK ,Nvidia,GeForce GTX 980M,Not Touchscreen
Lenovo,Thinkpad T570,Workstation,"15.6""",IPS Panel 4K Ultra HD 3840x2160,16GB,512GB SSD,Windows,10,2.3,2445.0,Intel,2.8,Core i7 7600U ,Nvidia,GeForce 940MX,Not Touchscreen
Toshiba,Portege X30-D-10K,Ultrabook,"13.3""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,1.05,2226.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Lenovo,ThinkPad X1,2 in 1 Convertible,"14.0""",Touchscreen 2560x1440,16GB,512GB SSD,Windows,10,1.36,2499.0,Intel,2.6,Core i7 6600U ,Intel,HD Graphics 520,Touchscreen
MSI,GE73VR 7RE,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.8,1890.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Acer,Aspire VX5-591G,Gaming,"15.6""",Full HD 1920x1080,16GB,256GB SSD,Windows,10,2.5,1299.0,Intel,2.5,Core i5 7300HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
Dell,Alienware 17,Gaming,"17.3""",IPS Panel 2560x1440,16GB,256GB SSD +  1TB HDD,Windows,10,4.42,2799.0,Intel,2.9,Core i7 7820HK ,Nvidia,GeForce GTX 1070,Not Touchscreen
Lenovo,Yoga 720-15IKB,2 in 1 Convertible,"15.6""",IPS Panel 4K Ultra HD / Touchscreen 3840x2160,16GB,512GB SSD,Windows,10,2.0,1899.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Touchscreen
Dell,Alienware 15,Gaming,"15.6""",Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,3.21,2051.0,Intel,2.5,Core i5 7300HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
HP,Omen 17-W295,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,3.35,1379.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
Dell,Alienware 15,Gaming,"15.6""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,3.49,2813.75,Intel,2.9,Core i7 7820HK ,Nvidia,GeForce GTX 1070,Not Touchscreen
Lenovo,IdeaPad 500-15ISK,Notebook,"15.6""",Full HD 1920x1080,16GB,1TB Hybrid,Windows,10,2.5,1099.0,Intel,2.5,Core i7 6500U ,AMD,Radeon R7 M360,Not Touchscreen
Dell,Alienware 17,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,4.36,2505.02,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
MSI,GT72S Dominator,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,3.78,2399.0,Intel,2.7,Core i7 6820HQ ,Nvidia,GeForce GTX 980M,Not Touchscreen
Razer,Blade Stealth,Ultrabook,"12.5""",IPS Panel 4K Ultra HD / Touchscreen 3840x2160,16GB,512GB SSD,Windows,10,1.29,1799.0,Intel,2.5,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
Dell,Inspiron 5577,Gaming,"15.6""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,2.56,1249.26,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050,Not Touchscreen
MSI,GT73EVR 7RE,Gaming,"17.3""",Full HD 1920x1080,16GB,512GB SSD +  1TB HDD,Windows,10,4.14,2499.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
MSI,GS73VR 7RG,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  2TB HDD,Windows,10,2.43,2449.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
Asus,Rog GL702VM-GC017T,Gaming,"17.3""",Full HD 1920x1080,16GB,512GB SSD +  1TB HDD,Windows,10,2.73,1799.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Dell,XPS 13,Ultrabook,"13.3""",Quad HD+ / Touchscreen 3200x1800,16GB,1TB SSD,Windows,10,1.2,2254.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Touchscreen
Dell,XPS 13,Ultrabook,"13.3""",Quad HD+ / Touchscreen 3200x1800,16GB,512GB SSD,Windows,10,1.29,2240.0,Intel,2.5,Core i7 7660U ,Intel,Iris Plus Graphics 640,Touchscreen
MSI,GT62VR 6RD,Gaming,"15.6""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,2.94,1819.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Dell,Latitude 5580,Notebook,"15.6""",Full HD 1920x1080,16GB,256GB SSD,Windows,10,1.93,1537.39,Intel,2.8,Core i7 7600U ,Nvidia,GeForce 930MX,Not Touchscreen
Dell,Inspiron 5567,Notebook,"15.6""",Full HD 1920x1080,16GB,2TB HDD,Windows,10,2.32,989.99,Intel,2.7,Core i7 7500U ,AMD,Radeon R7 M445,Not Touchscreen
MSI,GS63VR 6RF,Gaming,"15.6""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,1.8,1929.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Dell,Alienware 17,Gaming,"17.3""",2560x1440,16GB,512GB SSD +  1TB HDD,Windows,10,4.36,2758.0,Intel,2.7,Core i7 6820HK ,Nvidia,GeForce GTX 1080,Not Touchscreen
Dell,Alienware 15,Gaming,"15.6""",4K Ultra HD 3840x2160,16GB,256GB SSD +  1TB HDD,Windows,10,3.21,1329.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 970M,Not Touchscreen
Dell,Inspiron 5570,Notebook,"15.6""",Full HD 1920x1080,16GB,256GB SSD +  2TB HDD,Windows,10,2.2,1135.0,Intel,1.8,Core i7 8550U ,AMD,Radeon 530,Not Touchscreen
Dell,Inspiron 5567,Notebook,"15.6""",Full HD / Touchscreen 1920x1080,16GB,1TB HDD,Windows,10,2.3,859.01,Intel,2.7,Core i7 7500U ,AMD,Radeon R7 M445,Touchscreen
MSI,GT72VR Dominator,Gaming,"17.3""",Full HD 1920x1080,16GB,256GB SSD +  1TB HDD,Windows,10,3.78,2499.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1070,Not Touchscreen
Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,"17.3""",IPS Panel Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,4.3,2299.0,Intel,2.6,Core i7 6700HQ ,Nvidia,GeForce GTX 980M,Not Touchscreen
Asus,Rog GL502VM-DS74,Gaming,"15.6""",Full HD 1920x1080,16GB,128GB SSD +  1TB HDD,Windows,10,2.1,1899.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
HP,Spectre x360,Ultrabook,"13.3""",IPS Panel 4K Ultra HD 3840x2160,16GB,512GB SSD,Windows,10,1.3,2049.0,Intel,2.7,Core i7 7500U ,Intel,HD Graphics 620,Not Touchscreen
Lenovo,Legion Y720-15IKB,Gaming,"15.6""",IPS Panel Full HD 1920x1080,16GB,512GB SSD +  1TB HDD,Windows,10,3.2,1749.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1060,Not Touchscreen
Asus,ZenBook Pro,Ultrabook,"15.6""",Full HD 1920x1080,16GB,512GB SSD,Windows,10,1.8,1983.0,Intel,2.8,Core i7 7700HQ ,Nvidia,GeForce GTX 1050 Ti,Not Touchscreen
